20080526-120338 : ST77586 ; %UserProfileCitrix%\ST77586
20080526-120338 : ST79208 ; %UserProfileCitrix%\ST79208
20080526-120338 : ST90318 ; %UserProfileCitrix%\ST90318
20080526-120339 : STE1489 ; %UserProfileCitrix%\STE1489
20080526-120339 : StorageCentral ; %UserProfileCitrix%\StorageCentral
20080526-120339 : strsusr ; %UserProfileCitrix%\strsusr
20080526-120340 : Support ; %UserProfileCitrix%\Support
20080526-120340 : SUPPORT_388945a0 ; %UserProfileCitrix%\SUPPORT_388945a0
20080526-120341 : SV38327 ; %UserProfileCitrix%\SV38327
20080526-120341 : SV78650 ; %UserProfileCitrix%\SV78650
20080526-120341 : SW79023 ; %UserProfileCitrix%\SW79023
20080526-120342 : SY77879 ; %UserProfileCitrix%\SY77879
20080526-120342 : T4E_UMRA_Service ; %UserProfileCitrix%\T4E_UMRA_Service
20080526-120342 : TA76404 ; %UserProfileCitrix%\TA76404
20080526-120343 : TB38808 ; %UserProfileCitrix%\TB38808
20080526-120343 : TB54718 ; %UserProfileCitrix%\TB54718
20080526-120343 : TB57547 ; %UserProfileCitrix%\TB57547
20080526-120344 : TB77360 ; %UserProfileCitrix%\TB77360
20080526-120344 : TB82057 ; %UserProfileCitrix%\TB82057
20080526-120344 : TC38955 ; %UserProfileCitrix%\TC38955
20080526-120345 : TC39572 ; %UserProfileCitrix%\TC39572
20080526-120345 : TD57697 ; %UserProfileCitrix%\TD57697
20080526-120345 : TD77249 ; %UserProfileCitrix%\TD77249
20080526-120346 : TE78842 ; %UserProfileCitrix%\TE78842
20080526-120346 : TEA0001 ; %UserProfileCitrix%\TEA0001
20080526-120346 : TEE1655 ; %UserProfileCitrix%\TEE1655
20080526-120347 : TEE1850 ; %UserProfileCitrix%\TEE1850
20080526-120347 : Test voor UserProfileCitrix ; \\s060\ctxprof$\UserProfileCitrix
20080526-120348 : TFE1783 ; %UserProfileCitrix%\TFE1783
20080526-120348 : ERROR: TGE1895 ; \\S060\CTXPROF$\TGE1895
20080526-120348 : TH35684 ; %UserProfileCitrix%\TH35684
20080526-120349 : TH39417 ; %UserProfileCitrix%\TH39417
20080526-120349 : TH57585 ; %UserProfileCitrix%\TH57585
20080526-120349 : TH75875 ; %UserProfileCitrix%\TH75875
20080526-120350 : TH77009 ; %UserProfileCitrix%\TH77009
20080526-120350 : TJ75509 ; %UserProfileCitrix%\TJ75509
20080526-120350 : TK38177 ; %UserProfileCitrix%\TK38177
20080526-120351 : TK76701 ; %UserProfileCitrix%\TK76701
20080526-120351 : TK76958 ; %UserProfileCitrix%\TK76958
20080526-120351 : TK78109 ; %UserProfileCitrix%\TK78109
20080526-120352 : TKE1782 ; %UserProfileCitrix%\TKE1782
20080526-120352 : TKE1825 ; %UserProfileCitrix%\TKE1825
20080526-120353 : TL80883 ; %UserProfileCitrix%\TL80883
20080526-120353 : TM35689 ; %UserProfileCitrix%\TM35689
20080526-120353 : TM90195 ; %UserProfileCitrix%\TM90195
20080526-120354 : ERROR: TM90329 ; \\S060\CTXPROF$\TM90329
20080526-120354 : ERROR: TME1896 ; \\S060\CTXPROF$\TME1896
20080526-120354 : TN11111 ; %UserProfileCitrix%\TN11111
20080526-120355 : TN78028 ; %UserProfileCitrix%\TN78028
20080526-120355 : TO37532 ; %UserProfileCitrix%\TO37532
20080526-120355 : TO39042 ; %UserProfileCitrix%\TO39042
20080526-120356 : TP79200 ; %UserProfileCitrix%\TP79200
20080526-120356 : TPE1856 ; %UserProfileCitrix%\TPE1856
20080526-120356 : TR75375 ; %UserProfileCitrix%\TR75375
20080526-120357 : ERROR: TR89111 ; \\S060\CTXPROF$\TR89111
20080526-120357 : TrendVirusUpdate ; %UserProfileCitrix%\TrendVirusUpdate
20080526-120358 : tstadm ; %UserProfileCitrix%\tstadm
20080526-120358 : TT90314 ; %UserProfileCitrix%\TT90314
20080526-120358 : TV31469 ; %UserProfileCitrix%\TV31469
20080526-120359 : TV76671 ; %UserProfileCitrix%\TV76671
20080526-120359 : TYE1822 ; %UserProfileCitrix%\TYE1822
20080526-120359 : UL79649 ; %UserProfileCitrix%\UL79649
20080526-120400 : ERROR: USE1888 ; \\S060\CTXPROF$\USE1888
20080526-120400 : VcomMaintenance ; %UserProfileCitrix%\VcomMaintenance
20080526-120400 : VcomService ; %UserProfileCitrix%\VcomService
20080526-120401 : VCTX ; %UserProfileCitrix%\VCTX
20080526-120401 : VCTX TEST 001 ; %UserProfileCitrix%\%UserName%
20080526-120401 : VCTX TEST 002 ; %UserProfileCitrix%\VCTX_TEST_002
20080526-120402 : VCTX TEST 003 ; %UserProfileCitrix%\VCTX_TEST_003
20080526-120402 : VCTX TEST 004 ; %UserProfileCitrix%\%UserName%
20080526-120402 : VCTX_SRV_IMA ; %UserProfileCitrix%\VCTX_SRV_IMA
20080526-120403 : VCTX_SRV_PROV ; %UserProfileCitrix%\VCTX_SRV_PROV
20080526-120403 : vctx_test_005 ; %UserProfileCitrix%\vctx_test_005
20080526-120403 : vctx_test_006 ; %UserProfileCitrix%\vctx_test_006
20080526-120404 : vctx_test_007 ; %UserProfileCitrix%\vctx_test_007
20080526-120404 : vctx_test_008 ; %UserProfileCitrix%\vctx_test_008
20080526-120405 : vctx_test_009 ; %UserProfileCitrix%\vctx_test_009
20080526-120405 : vctx_test_010 ; %UserProfileCitrix%\vctx_test_010
20080526-120405 : vctx_test_011 ; %UserProfileCitrix%\vctx_test_011
20080526-120406 : vctx_test_012 ; %UserProfileCitrix%\vctx_test_012
20080526-120406 : vctx_test_013 ; %UserProfileCitrix%\vctx_test_013
20080526-120406 : vctx_test_014 ; %UserProfileCitrix%\vctx_test_014
20080526-120407 : vctx_test_015 ; %UserProfileCitrix%\vctx_test_015
20080526-120407 : vctx_test_016 ; %UserProfileCitrix%\vctx_test_016
20080526-120408 : vctx_test_017 ; %UserProfileCitrix%\vctx_test_017
20080526-120408 : vctx_test_018 ; %UserProfileCitrix%\vctx_test_018
20080526-120408 : vctx_test_019 ; %UserProfileCitrix%\vctx_test_019
20080526-120409 : vctx_test_020 ; %UserProfileCitrix%\vctx_test_020
20080526-120409 : vctx_test_021 ; %UserProfileCitrix%\vctx_test_021
20080526-120409 : vctx_test_022 ; %UserProfileCitrix%\vctx_test_022
20080526-120410 : vctx_test_023 ; %UserProfileCitrix%\vctx_test_023
20080526-120410 : vctx_test_024 ; %UserProfileCitrix%\vctx_test_024
20080526-120410 : vctx_test_025 ; %UserProfileCitrix%\vctx_test_025
20080526-120411 : vctx_test_026 ; %UserProfileCitrix%\vctx_test_026
20080526-120411 : vctx_test_027 ; %UserProfileCitrix%\vctx_test_027
20080526-120411 : vctx_test_028 ; %UserProfileCitrix%\vctx_test_028
20080526-120412 : vctx_test_029 ; %UserProfileCitrix%\vctx_test_029
20080526-120412 : vctx_test_030 ; %UserProfileCitrix%\vctx_test_030
20080526-120412 : Virus checking ; %UserProfileCitrix%\Virus checking
20080526-120413 : VL80470 ; %UserProfileCitrix%\VL80470
20080526-120413 : VM77073 ; %UserProfileCitrix%\VM77073
20080526-120413 : VN79900 ; %UserProfileCitrix%\VN79900
20080526-120414 : VS39265 ; %UserProfileCitrix%\VS39265
20080526-120414 : W95SUPP ; %UserProfileCitrix%\W95SUPP
20080526-120414 : WA37787 ; %UserProfileCitrix%\WA37787
20080526-120415 : WA77116 ; %UserProfileCitrix%\WA77116
20080526-120415 : WAE1793 ; %UserProfileCitrix%\WAE1793
20080526-120415 : WASService ; %UserProfileCitrix%\WASService
20080526-120416 : WB38605 ; %UserProfileCitrix%\WB38605
20080526-120416 : WB58136 ; %UserProfileCitrix%\WB58136
20080526-120417 : WB72466 ; %UserProfileCitrix%\WB72466
20080526-120417 : WB73525 ; %UserProfileCitrix%\WB73525
20080526-120417 : WB75586 ; %UserProfileCitrix%\WB75586
20080526-120418 : WB75808 ; %UserProfileCitrix%\WB75808
20080526-120418 : WB79056 ; %UserProfileCitrix%\WB79056
20080526-120418 : WB79504 ; %UserProfileCitrix%\WB79504
20080526-120419 : WC38323 ; %UserProfileCitrix%\WC38323
20080526-120419 : WD38606 ; %UserProfileCitrix%\WD38606
20080526-120419 : WD75910 ; %UserProfileCitrix%\WD75910
20080526-120420 : WD82533 ; %UserProfileCitrix%\WD82533
20080526-120420 : WDE5089 ; %UserProfileCitrix%\WDE5089
20080526-120420 : WE75679 ; %UserProfileCitrix%\WE75679
20080526-120421 : WF57523 ; %UserProfileCitrix%\WF57523
20080526-120421 : WG79175 ; %UserProfileCitrix%\WG79175
20080526-120422 : WH38981 ; %UserProfileCitrix%\WH38981
20080526-120422 : WH57171 ; %UserProfileCitrix%\WH57171
20080526-120422 : WH58328 ; %UserProfileCitrix%\WH58328
20080526-120423 : WH75386 ; %UserProfileCitrix%\WH75386
20080526-120423 : WH76113 ; %UserProfileCitrix%\WH76113
20080526-120423 : WHE5094 ; %UserProfileCitrix%\WHE5094
20080526-120424 : WJE1452 ; %UserProfileCitrix%\WJE1452
20080526-120424 : WK38310 ; %UserProfileCitrix%\WK38310
20080526-120424 : WK73265 ; %UserProfileCitrix%\WK73265
20080526-120425 : WK75743 ; %UserProfileCitrix%\WK75743
20080526-120425 : WK76462 ; %UserProfileCitrix%\WK76462
20080526-120425 : WK76856 ; %UserProfileCitrix%\WK76856
20080526-120426 : WK77369 ; %UserProfileCitrix%\WK77369
20080526-120426 : WK79245 ; %UserProfileCitrix%\WK79245
20080526-120426 : WK82735 ; %UserProfileCitrix%\WK82735
20080526-120427 : WL36095 ; %UserProfileCitrix%\WL36095
20080526-120427 : WL75582 ; %UserProfileCitrix%\WL75582
20080526-120427 : WLE5004 ; %UserProfileCitrix%\WLE5004
20080526-120428 : WM57027 ; %UserProfileCitrix%\WM57027
20080526-120428 : WM76942 ; %UserProfileCitrix%\WM76942
20080526-120429 : WME1741 ; %UserProfileCitrix%\WME1741
20080526-120429 : WME5071 ; %UserProfileCitrix%\WME5071
20080526-120429 : ERROR: WN79844 ; \\S060\CTXPROF$\WN79844
20080526-120430 : WOE1703 ; %UserProfileCitrix%\WOE1703
20080526-120430 : WP38214 ; %UserProfileCitrix%\WP38214
20080526-120430 : WP38636 ; %UserProfileCitrix%\WP38636
20080526-120431 : WP77442 ; %UserProfileCitrix%\WP77442
20080526-120431 : WP77813 ; %UserProfileCitrix%\WP77813
20080526-120431 : WS38791 ; %UserProfileCitrix%\WS38791
20080526-120432 : WS57909 ; %UserProfileCitrix%\WS57909
20080526-120432 : WS75275 ; %UserProfileCitrix%\WS75275
20080526-120432 : WS78635 ; %UserProfileCitrix%\WS78635
20080526-120433 : WS79241 ; %UserProfileCitrix%\WS79241
20080526-120433 : WSE5066 ; %UserProfileCitrix%\WSE5066
20080526-120433 : WSUS ; %UserProfileCitrix%\wsus
20080526-120434 : WT78221 ; %UserProfileCitrix%\WT78221
20080526-120434 : WV34437 ; %UserProfileCitrix%\WV34437
20080526-120434 : WV73643 ; %UserProfileCitrix%\WV73643
20080526-120435 : WVE5047 ; %UserProfileCitrix%\WVE5047
20080526-120435 : WW34124 ; %UserProfileCitrix%\WW34124
20080526-120435 : WW382190 ; %UserProfileCitrix%\WW382190
20080526-120436 : WW76807 ; %UserProfileCitrix%\WW76807
20080526-120436 : WW79046 ; %UserProfileCitrix%\WW79046
20080526-120437 : WZ38717 ; %UserProfileCitrix%\WZ38717
20080526-120437 : XP80885 ; %UserProfileCitrix%\XP80885
20080526-120437 : YF90309 ; %UserProfileCitrix%\YF90309
20080526-120438 : YFE1813 ; %UserProfileCitrix%\YFE1813
20080526-120438 : YHE5038 ; %UserProfileCitrix%\YHE5038
20080526-120438 : YI90192 ; %UserProfileCitrix%\YI90192
20080526-120439 : YI90303 ; %UserProfileCitrix%\YI90303
20080526-120439 : YK90193 ; %UserProfileCitrix%\YK90193
20080526-120439 : YK90279 ; %UserProfileCitrix%\YK90279
20080526-120440 : YK90304 ; %UserProfileCitrix%\YK90304
20080526-120440 : YKE1787 ; %UserProfileCitrix%\YKE1787
20080526-120440 : ERROR: YO89109 ; \\S060\CTXPROF$\YO89109
20080526-120441 : YO90030 ; %UserProfileCitrix%\YO90030
20080526-120441 : ERROR: YS90330 ; \\S060\CTXPROF$\YS90330
20080526-120441 : YSE1826 ; %UserProfileCitrix%\YSE1826
20080526-120442 : YT90322 ; %UserProfileCitrix%\YT90322
20080526-120442 : YWE5031 ; %UserProfileCitrix%\YWE5031
20080526-120443 : ZF58008 ; %UserProfileCitrix%\ZF58008
